id,aligned_id,line,catalogue_id,work_id
6039,1149,Chapter 93,19,RO005TR05
6040,1150,Dinner,19,RO005TR05
6041,1151,"​What a torment that dinner was! Fortunately, Sabina made me sit next to Damasceno’s daughter, Dona Eulalia, or more familiarly Nha-loló, a very graceful girl, a little shy at first, but only at first. She lacked elegance, but she made up for it with her eyes, which were superb and had only the flaw that they remained on me, except when they went down to her plate; but Nha-loló ate so little that she hardly looked at the plate. At night she sang; her voice was as her father had said, “very sweet.” Nevertheless, I slipped out. Sabina came to the door and asked me how what I had thought of Damasceno’s daughter.",19,RO005TR05
6042,1152,​ “Nothing wrong with her.”,19,RO005TR05
6043,1153,"​“Very nice, isn’t she?” she said; “she needs a little more polishing. But what a heart! She is a pearl. A good bride for you.”",19,RO005TR05
6044,1154,“I do not like pearls.”,19,RO005TR05
6045,1155,"“Casmurro! When will you settle down? By the time you’re ripe, I know. Well, my good man, whether you like it or not, you’re going to marry Nha-loló.”",19,RO005TR05
6046,1156,"And as she said this she tapped my forehead with her fingers, sweet as a dove, and at the same time intimate and resolute. Oh my God! was this the reason for the reconciliation? I was a little dismayed by the idea, but a mysterious voice summoned me to Lobo Neves’ house; I said good-bye to Sabina and her threats.",19,RO005TR05
6047,1157,Chapter 94,19,RO005TR05
6048,1158,The secret cause,19,RO005TR05
6049,1159,“How is my dear mother?”,19,RO005TR05
6050,1160,"​At these words, Virgília blushed, as always. She was in the corner at the window, alone, looking at the moon, and welcomed me joyfully; but when I spoke of our son, she was annoyed. She did not like this allusion, she was annoyed by the fatherly caresses she anticipated. And I, for whom she was now a sacred vessel, a divine ampulla, let her be still. I assumed at first that the embryo, this unknown creature, projecting itself into our affair, had restored her awareness of sin.",19,RO005TR05
6051,1161,"I was deceived. Never had Virgília seemed more expansive, more unreserved, less worried about others or her husband. This was not remorse. I also imagined that the pregnancy might be a pure invention, a way of attaching her to me, a short-term strategy, which perhaps began to overwhelm her. This hypothesis was not absurd; My sweet Virgília lied sometimes with such grace!",19,RO005TR05
6052,1162,"​That night I discovered the true cause. It was fear of childbirth and vexation at the pregnancy. She had suffered much when her first child was born; and recalling that occasion, hours spent drifting between life and death, gave her imagined chills of the gallows. As for the vexation, it was compounded by the forced deprivation of certain habits of elegant life. Sure enough, that was it; I told her I understood, reprimanding her a little in the name of my rights as a father. Virgília looked at me; then looked away and smiled incredulously.",19,RO005TR05
6053,1163,Chapter 95,19,RO005TR05
6054,1164,The flowers of old,19,RO005TR05
6055,1165,"​Where are they, the flowers of old? One afternoon, after a few weeks of gestation, the whole edifice of my fatherly chimeras collapsed. It was the embryo, lost before that point at which Laplace can be distinguished from a turtle. I heard the news from Lobo Neves, who left me in the living room, and accompanied the doctor to the bedroom of the grieving mother. I leaned against the window, looking at the little farm, where the orange blossoms grew green. Where are the flowers of old?",19,RO005TR05
6056,1166,Chapter 96,19,RO005TR05
6057,1167,The anonymous letter,19,RO005TR05
6058,1168,"​I felt a tap on my shoulder; it was Lobo Neves. We stood for a few moments, mute, inconsolable. I inquired of Virgília, then we talked for half an hour. At the end of that time they came to bring him a letter; he read it, grew very pale, and closed it with a trembling hand. I think I saw him make a gesture, as if he wanted to throw himself at me; but I do not remember well. What I remember clearly is that during the following days I was cold and morose. Anyway, Virgília told me everything a few days later in Gamboa.",19,RO005TR05
6059,1169,"​Her husband showed her the letter as soon as she recovered. It was anonymous and it denounced us. It did not reveal everything; it did not speak, for example, of our external assignations; it just cautioned him about my intimacy, and added that the suspicion was public. Virgília read the letter and told him with indignation that it was an infamous slander.",19,RO005TR05
6060,1170,​“Slander?” asked Lobo Neves.,19,RO005TR05
6061,1171,“Infamous.”,19,RO005TR05
6062,1172,"Her husband relaxed; but as he re-read the letter, it seemed that every word of it made a negative sign with each finger, each letter on the page cried out against his wife’s indignation. This intrepid man was now the most frail of creatures. Perhaps he imagined in the distance the notorious gaze of public opinion, looking at him sarcastically, with a distant air; perhaps an invisible mouth repeated in his ear insinuations he had once heard or overheard. He urged his wife to confess everything, because he could forgive her anything.",19,RO005TR05
6063,1173,"Virgília knew that she was safe; she was irritated by his insistence, she swore she had only had courtesies and teases from me. The letter had to be from some unfortunate suitor. And she mentioned a few, - one who had frankly pursued her for a few weeks, another who had written her a letter, and still others and others. She listed them by name, with the details, studying the eyes of her husband, and concluded by saying that, in order not to give fuel to slander, she would treat me so coldly that I would not return there.",19,RO005TR05
6064,1174,"​ I heard all this a little disturbed, not by the added concealment that had to be employed from now on, requiring me to avoid entirely the house of Lobo Neves, but by the moral tranquility of Virgília, the lack of emotion, of fear, of nostalgia, even of remorse. Virgília noticed my concern, raised my head, because I was looking at the floor, and said with some bitterness:",19,RO005TR05
6065,1175,“You do not deserve the sacrifices I make for you.”,19,RO005TR05
6066,1176,"​I did not say anything to her; it was idle to think that a little despair and terror would give our situation the caustic passion of the early days; but I could have told her it was not impossible for her to come slowly and artificially to this bit of despair and terror. I did not tell her anything. She tapped nervously with her toe on the floor; I approached and kissed her on the forehead. Virgília retreated, as if it were a kiss of death.",19,RO005TR05
6067,1177,Chapter 97,19,RO005TR05
6068,1178,Between the mouth and the forehead,19,RO005TR05
6069,1179,"​I feel the reader shudder, or at least he should shudder. Naturally these last words provoke three or four reflections. Look at the picture: in a little house in Gamboa, two people who have loved each other for a long time, one leaning toward the other, giving her a kiss on the forehead, and the other pulling back, as if sensing the feeling of a corpse’s mouth. There is in the brief interval between the mouth and the forehead, before the kiss and after the kiss, there is sufficient room for a lot of things - the contraction of resentment - the wrinkle of mistrust - or finally the pale, sleepy whiff of satiety ...",19,RO005TR05
6070,1180,Chapter 98,19,RO005TR05
6071,1181,Deleted,19,RO005TR05
6072,1182,"​We parted happily. I had dinner reconciled with the situation. The anonymous letter restored to our affair the salt of mystery and the pepper of danger; and in the end it was a good thing that Virgília did not lose possession of herself in that crisis. At night I went to the Teatro de São Pedro; It was a great performance, in which Estela drew tears. I entered; I ran my eyes over the boxes; I saw in one of them Damasceno and his family. His daughter was made up elaborately and elegantly, something difficult to explain, because the father earned only enough to be indebted; but then maybe that was the cause.",19,RO005TR05
6073,1183,"​During the interval I went to visit them. Damasceno received me with many kind words, his wife with many smiles. As for Nha-loló, she did not take her eyes from me. She seemed more beautiful now than at dinner. I found a certain ethereal gentleness married to the polished beauty of earthly forms: - a vague expression, and worthy of a chapter in which everything is to be vague. I really do not know how to tell you that I did not feel ill at the girl’s side, a girl clad in a thin dress, a dress that gave me a tickle of Tartufo.",19,RO005TR05
6074,1184,"In contemplating it, chastely and roundly covering her knee, I made a subtle discovery, namely, that nature foresaw the human garment, a necessary condition for the development of our species. Perpetual nudity, given the multiplicity of mundane tasks and the preoccupations of the individual, would tend to dull the senses and retard the attraction of the sexes, whereas clothing, by negating nature, sharpens and attracts our will, activates it, stimulates it, and consequently makes civilization progress. Blessed custom that gave us Othello and the transatlantic packages!",19,RO005TR05
6075,1185,"​I want to delete this chapter. The slope is slippery. But in the end I write my memoirs and not yours, patient reader. Next to the graceful maiden, I seemed to have a double, indefinable sensation. It expressed perfectly the duality of Pascal, l’ange et la bête, with the difference that the Jansenist did not admit the simultaneity of the two natures, while they were very close together, - l’ange, which spoke some things from heaven, - and la bête, that ... No; decidedly I will suppress this chapter",19,RO005TR05
6076,1186,Chapter 99,19,RO005TR05
6077,1187,In the audience,19,RO005TR05
6078,1188,"​In the audience I found Lobo Neves talking to some friends; we spoke coolly, both embarrassed. But in the next interval, before the curtain went up, we found ourselves in one of the corridors, where there was no one. He came to me, with much affability and laughter, drew me into one of the alcoves of the theater, and we talked a while, especially he, who seemed the most tranquil of men. I even asked him about his wife; he replied that she was fine, but he quickly changed the topic, his mood expansive, almost frivolous. Explain the difference how you will; I fled from Damasceno who was lurking at the door to the box.",19,RO005TR05
6079,1189,"​I heard nothing of the following act, neither the words of the actors, nor the applause of the audience. Reclining in my chair, I dissected my memory of Lobo Neves’ conversation, replayed his manners in my mind, and concluded that the new situation was much better. It was enough that we had Gamboa. To visit their house would arouse suspicion. We needn’t talk every day; it was even better, it left us longing for love. Anyway, I was in my forties, and I was nothing, not even a simple parish elector. It was urgent that I do something, even for Virgília’s sake, so she could boast when she saw my name shine ... I think there was great applause at that moment, but I do not swear it; my mind was elsewhere.",19,RO005TR05
6080,1190,"​Crowd, whose love I coveted to the death, this was how I sometimes took revenge on you; I let the crowd surge round my body, without hearing it, as the Prometheus of Aeschylus did to his executioners. Ah! were you careful to tie me to the cliff of your frivolity, your indifference, or your agitation? Fragile chains, my friend; I broke them off with a gesture like Gulliver. 
 <NOT FULLY TRANSLATED>",19,RO005TR05
6081,1191,"The voluptuous, extraordinary thing is to insulate a man in the midst of a sea of ​​gestures and words, of nerves and passions, decreeing himself oblivious, inaccessible, absent. The most they can say, when he returns to himself, - that is, when he returns to others, - is that he’s come from the moon; but the world of the moon, that luminous and demure stoop of the brain, what else is it but the scornful affirmation of our spiritual freedom? God lives! This is a good way to close the chapter.",19,RO005TR05
6082,1192,Chapter 100,19,RO005TR05
6083,1193,The probable cause,19,RO005TR05
6084,1194,"​If this world were not a realm of inattentive minds, it would be unnecessary to remind the reader that with regards to myself, I claim to adhere to certain laws when more than this I embody them; in relation to others I restrict myself to an admission of probability. An example of this second class is the present chapter, whose reading I recommend to all people who love the study of social phenomena. It seems, and it is not improbable, that there is a certain reciprocal, regular, and perhaps periodic oscillation between the facts of public life and those of private life - or, to use an image, there is something similar to the tides of Praia do Flamengo and other equally powerful currents. Indeed, when the wave invests the beach, it floods it many palms deep; but this same water will turn back to the sea with variable force, and will thicken the wave that is to come, and that will have to become like the first. This is the image; let’s look at the application.",19,RO005TR05
6085,1195,"​On another page, I stated that Lobo Neves, appointed president of the province, refused the appointment because of the date of the decree, which was 13; a serious act, the consequence of which was to separate Virgília’s husband from the ministry. Thus the particular fact of the hatred of a number produced the phenomenon of political dissent. It remains to be seen how, later on, a political act determined a cessation of movement in private life. It is not fitting for the method of this book to immediately describe this other phenomenon, but I will say for the moment that Lobo Neves, four months after our meeting in the theater, reconciled with the ministry; a fact which the reader must not lose sight of if he wishes to penetrate the subtlety of my thought.",19,RO005TR05
6086,1196,Chapter 101,19,RO005TR05
6087,1197,The Dalmatian Revolution,19,RO005TR05
6088,1198,"​It was Virgília who informed me of her husband’s policy change one October morning as it approached noon; she told me about meetings, about conversations, about a speech –",19,RO005TR05
6089,1199,"“So you will be a baroness after all, “ I interrupted.",19,RO005TR05
6090,1200,"She dropped the corners of her mouth, and shook her head; but this gesture of indifference was belied by something less definable, less clear, an expression of desire and hope. And I do not know why, I feared that the imperial letter of appointment might draw her to virtue, not to virtue for its own sake, but out of gratitude to her husband. She sincerely loved the nobility; and one of the greatest disruptions in our life was the appearance of a certain member of a legation, - of the Dalmatian legation, it was - Count B.V., who courted her for three months. This man, a noble gentleman by blood, and a diplomat to boot, had turned Virgília’s head a while. I can’t imagine what might have become of me if a revolution had not broken out in Dalmatia, which overthrew the government and turned over all the embassies. It was a bloody revolution, painful, formidable; the newspapers, with every ship that came from Europe, described the horrors, measured the blood, counted the heads; everyone was wild with indignation and pity ... I was not; I silently blessed this tragedy, which had taken a pebble from my shoe. And then Dalmatia was so far away!",19,RO005TR05
6091,1201,Chapter 102,19,RO005TR05
6092,1202,At rest,19,RO005TR05
6093,1203,"​But this same man, who rejoiced at the departure of the other, endeavored at that time to ... No, I will not describe it on this page; hold this chapter to allow me to recover from my embarrassment. A crude, low action, with no possible explanation ... I repeat, I will not describe it on this page.",19,RO005TR05
6094,1204,Chapter 103,19,RO005TR05
6095,1205,Distraction,19,RO005TR05
6096,1206,"No, my good sir, this is not done. Forgive me, but this is not done.",19,RO005TR05
6097,1207,"Dona Plácida was right. No gentleman arrives an hour late at the place where his lady waits for him. I stepped inside; Virgília was gone. Dona Placida told me that she had waited a long time, that she had been angry, that she had cried, that she had vowed to despise me, and other things that our housekeeper said with tears in her voice, asking me not to forsake Iaiá, it was very unfair to a girl who had sacrificed everything for me. I then explained to her there was a mistake ... But there wasn’t; I realize that it was just my distraction. A word, a conversation, an anecdote, anything was enough; simple distraction.",19,RO005TR05
6098,1208,"​Poor Dona Placida! She was really upset. She paced back and forth, shaking her head, sighing, peering through the curtain. Poor Dona Placida! With what art she had fixed the clothes, painted the cheeks, cherished the blossoms of our love! what a fertile imagination she used to make the hours more pleasant and brief! Flowers, sweets, - the delights of the past, - and much laughter, lots of caresses, laughter and caresses that grew with time, as if she wanted to preserve our affair; or restore its first flower.",19,RO005TR05
6099,1209,"Our confidante and house-keeper forgot nothing; nothing, not even our lies, because she would talk about sighs and longings beyond what she had witnessed; nothing, not even slanders, because once she accused me of a new passion. “You know I cannot love another woman,” was my reply, when Virgília told me of it. And these words alone, without any protest or admonition, dispelled Dona Placida’s accusation, which had left her downcast.",19,RO005TR05
6100,1210,"​ “All right,” I said to her, after a quarter of an hour; “Virgília will recognize that I was not to blame ... Do you want to take her a letter now?”",19,RO005TR05
6101,1211,"​“She must be very sad, poor thing! Look, I do not want anyone’s death; but if the doctor is ever able to marry Iaiá, then yes, he will see the angel she is!”",19,RO005TR05
6102,1212,"I remember that I turned my face away and lowered my eyes to the floor. I recommend this gesture to people who do not have a word ready to respond, or those who fear facing the gaze of others. In such cases, some prefer to recite a stanza of the Lusíadas, others whistle a bit of Norma; I stuck to the gesture I described; it’s simpler, requires less effort.",19,RO005TR05
6103,1213,"Three days later, everything was explained. I suppose Virgília was a little astonished when I apologized for the tears she had shed on that sad occasion. I do not even remember if I inwardly attributed them to Dona Placida. Indeed, Dona Placida would weep when she was upset, and by an optical illusion the tears in her own eyes seemed to fall from Virgília’s. In any case, everything was explained, but not forgiven, and still less forgotten.",19,RO005TR05
6104,1214,"Virgília spoke many harsh words, threatened me with separation, even praised her husband. She said that yes, he was a worthy man, far superior to me, refined, a model of courtesy and affection; that’s what she said, while I, sitting with my arms on my knees, stared at the ground, where a fly was dragging an ant by its leg. Poor fly! poor ant!",19,RO005TR05
6105,1215,"“But you say nothing, nothing?” asked Virgília, standing before me.",19,RO005TR05
6106,1216,"“What shall I say? I have explained everything; you still get angry; What shall I say?” “Do you know what I think? It seems to me that you are bored, that you are bored, that you want to end - ”",19,RO005TR05
6107,1217,“Exactly!”,19,RO005TR05
6108,1218,"She put on her hat, with a trembling, angry hand ...",19,RO005TR05
6109,1219,"“Goodbye, Dona Placida,” she cried over her shoulder.",19,RO005TR05
6110,1220,"Then she went to the door, turned the lock, went out; I grabbed her by the waist.",19,RO005TR05
6111,1221,"“It’s all right, all right,” I said.",19,RO005TR05
6112,1222,"Virgília still struggled to leave. I held her back, asked her to stay, to forget; she walked away from the door and went to the couch. I sat down beside her, told her many sweet things, some humble things, some funny things. I won’t say whether our lips came as close as the width of a cambric or even less; it’s a matter of controversy. I remember that in the commotion Virgília’s earring fell, and I reached to catch it, and that the fly had climbed onto the earring, still carrying the ant by its leg.",19,RO005TR05
6113,1223,"Then I, with the native delicacy of a man of our century, put the pair of mortified creatures into the palm of my hand; I calculated the distance from my hand to the planet Saturn, and I wondered how much interest there could be in such a pitiful episode. If you conclude from that that I was a barbarian, you deceive yourself, because I asked Virgília to give me her hairpin to separate the two insects; but the fly sniffed at my intention, spread its wings and left. Poor fly! poor ant! And God saw that it was good, as it is said in Scripture.",19,RO005TR05
6114,1224,Chapter 104,19,RO005TR05
6115,1225,It is he!,19,RO005TR05
6116,1226,"​I returned the hairpin to Virgília, who put it back in her hair, and prepared to leave. It was late; past three. Everything was forgotten and forgiven. Dona Placida, who was on the lookout just in case, suddenly closed the window and exclaimed:",19,RO005TR05
6117,1227,​ “Our Lady! here comes Iaia’s husband!,19,RO005TR05
6118,1228,"​The moment of terror was short but complete. Virgília, who turned the color of the lace of her dress, ran to the door of the bedroom; Dona Placida, who had closed the curtain, went to close the inside door as well; I composed myself and waited for Lobo Neves. This short instant passed. Virgília pulled herself together, pushed me into the bedroom, told Dona Placida to go back to the window; the confidante obeyed.",19,RO005TR05
6119,1229,It was he. Dona Placida opened the door with many exclamations of astonishment:,19,RO005TR05
6120,1230,"“You here! honoring your old woman’s house! Come in, please. Guess who’s here ... You do not have to guess, you wouldn’t have come for anything else ... Come out, Iaiá.”",19,RO005TR05
6121,1231,"Virgília, who was around the corner, threw herself at her husband. I peered through the keyhole. Lobo Neves entered slowly, pale, cold, still, without rage, without joy, and circled around the room.",19,RO005TR05
6122,1232,​ “What is this?” exclaimed Virgília. “You’re here?”,19,RO005TR05
6123,1233,"“As I passed by, I saw Dona Placido at the window, and I came to greet her.”",19,RO005TR05
6124,1234,"“Thank you very much,” she said. “And they say that the old women are not worth anything ... Look! Iaiá seems to be jealous.” She embraced her. “This little angel never forgot old Placida. Poor thing! She really has the face of her mother ... Sit down, doctor ...”",19,RO005TR05
6125,1235,“I will not stay long.”,19,RO005TR05
6126,1236,“You’re going home?” asked Virgília. “Let’s go together.”,19,RO005TR05
6127,1237,“I am.”,19,RO005TR05
6128,1238,"“Give me my hat, Dona Placida.”",19,RO005TR05
6129,1239,“It’s here.”,19,RO005TR05
6130,1240,"Dona Placida took a mirror, and held it up to her. Virgília put on her hat, tied the ribbons, arranged her hair, chatted to her husband, who said nothing. Our good old woman was chattering too much; she was trying to disguise the tremors of her body. Virgília, who had moved past those first moments, had taken possession of herself.",19,RO005TR05
6131,1241,"​“Ready!” she said. “Goodbye, Dona Placida; do not forget to stop by, you hear?”",19,RO005TR05
6132,1242,"The woman said she would, and opened the door for them.",19,RO005TR05
6133,1243,Chapter 105,19,RO005TR05
6134,1244,The equivalence of windows,19,RO005TR05
6135,1245,"​Dona Placida closed the door and fell into a chair. I immediately left the bedroom, and took two steps towards the street, intending to take Virgília away from her husband; but when I announced my intention, Dona Placida grabbed my arm. I have long believed I only said it out loud so she would stop me; but a simple reflection on it suffices to show that, after ten minutes in the bedroom, the most genuine and gallant gesture could not be other than this. And this by that famous law of the equivalence of windows, which I had the satisfaction of discovering and formulating, in Chapter 51. It was necessary to aerate the conscience. The bedroom was a closed window; I opened another in my attempt at leaving, and I breathed.",19,RO005TR05
6136,1246,Chapter 106,19,RO005TR05
6137,1247,Dangerous game,19,RO005TR05
6138,1248,"​I took a deep breath and sat down. Dona Placido filled the room with exclamations and cries. I listened without saying anything to her; I wondered if it would have been better to have Virgília stay in the bedroom and for me to emerge into the parlour; but I realised it would have been worse; it would have confirmed his suspicion, sent a spark to the gunpowder, and a bloody scene would have ensued ... It was much better this way. But later? What was going to happen at Virgília’s house? Would her husband kill her? Would he slap her around? Would he lock her up? Expel her? These questions ran slowly through my brain, as dots and dark commas run through the visual field of sick or tired eyes. They came and went with their tragic, dry appearance, and I could not grab one of them and say, It’s you, you and no other.",19,RO005TR05
6139,1249,"​Suddenly I saw a black figure; it was Dona Placida, who had gone inside, put on her headdress, and offered to go to Lobo Neves’s house. I thought it was risky, since he would be suspicious of a visit so soon.",19,RO005TR05
6140,1250,"​ “Calm down,” she interrupted; “I know how to manage things. If he is at home, I will not go in.”",19,RO005TR05
6141,1251,"​She left; I ruminated on her odds of success and the possible consequences. In the end, it seemed to me she played a dangerous game, and I wondered if it was not time to get up and take a stroll. I was filled with a longing for marriage, a desire to arrange my life. Why not? My heart still had room to explore; I did not feel incapable of a chaste, strict and pure love. Truly, love affairs are the torrential and vertiginous part of life, that is, the exception; I was angry about it all; I do not know if I perhaps even felt some remorse. As soon as I thought about it, I surrendered to my imagination; I was soon married to an adorable woman, with a baby sleeping in the maid’s lap, all of us at the back of a somber green chateau, peering through the trees at a wash of extremely blue blue sky ...",19,RO005TR05
6142,1252,Chapter 107,19,RO005TR05
6143,1253,A note,19,RO005TR05
6144,1254,"​“Nothing happened, but he suspected something; he was very serious and did not speak; it passed. He smiled once, after staring for a long time, frowning. He did not treat me well or ill. I do not know what will happen; God wants this to happen. You must show a lot of caution, for the moment, a lot of caution. “",19,RO005TR05
6145,1255,Chapter 108,19,RO005TR05
6146,1256,A thing not understood,19,RO005TR05
6147,1257,"​Here is a drama, that provides a taste of Shakespearean tragedy. This scrap of paper, just a scrawl in parts, crumpled in my hand, was a document needing analysis, which I will not do in this chapter or in the next, or perhaps in the rest of the book. Let it please the reader to note for himself the coolness, the insight, and the mood of these few lines written in a hurry; and behind them the storm of another brain, the disguised anger, the despair that is constrained and meditated, is it because it has to resolve itself in the mud, or in tears?",19,RO005TR05
6148,1258,"​As for me, if I tell you that I read the note three or four times that day, believe it, it is true; if I tell you that it continued the next day, before and after lunch, you can believe it, it is pure reality. But if I describe the turmoil it caused me, doubt the assertion a little, and do not accept it without proof. Not even then, I have not yet come to discuss what I experienced. It was fear, and it was not fear; it was pity and it was not pity; it was vanity, and not vanity; in short, it was love without love, that is, without delirium; and all this made for a very complex and vague combination, something that you cannot understand, as I did not understand. Pretend I said nothing.",19,RO005TR05
6149,1259,Chapter 109,19,RO005TR05
6150,1260,The philosopher,19,RO005TR05
6151,1261,"​Since you know that I re-read the letter, before and after breakfast, you know that I had breakfast, and I can only say that this meal was the most austere of my life: an egg, a slice of bread, a cup of tea. I had not forgotten this minimal circumstance; in the midst of so much that was important, obliterated from my mind, this breakfast slipped through. The main reason could have just been my disaster; but it was not; the main reason was the reflection made to me by Quincas Borba, whose visit I received that day.",19,RO005TR05
6152,1262,"He told me that frugality was not necessary to understand Humanitism, let alone to practice it; that this philosophy was easily accommodated with the pleasures of life, including the table, the theatre, and the bedroom; and that, on the contrary, frugality might indicate a certain tendency toward asceticism, which was the complete expression of human foolishness.",19,RO005TR05
6153,1263,"​“Look at St. John,” he continued, “he subsisted on locusts in the desert, instead of growing terminally fat in the city, or living the healthy life of a Pharisee in the synagogue.”",19,RO005TR05
6154,1264,"God forbid I tell the story of Quincas Borba, which I heard in its entirety on that sad occasion, a long, complicated, but interesting story. And if I do not tell the story, I also refrain from describing the figure, which is very different from the one that appeared to me on the Passeio Público. I’ll shut up; I say only that if the main characteristic of a man is not his features, but his clothing, he was not Quincas Borba; he was an unsecured debtor, a general without a uniform, a businessman with no debts. I noticed the perfection of his frock coat, the whiteness of his shirt, the cleanliness of his boots.",19,RO005TR05
6155,1265,"His voice, once tired, seemed restored to its ancient sonority. As for his manners, without having lost the vivacity of past days, he did not have the manic manner, he subjected himself to a certain discipline. But I do not want to describe it. If I spoke, for example, of the gold button he had on his chest, and the quality of the leather of his boots, I would be launching into a description, which I must omit for brevity. Be content to know that the boots were polished. Know also than he had inherited a stock of contos from an old uncle from Barbacena.",19,RO005TR05
6156,1266,"​My mind (allow me here a childish comparison!), my mind was at that time a kind of shuttlecock. The narration of Quincas Borba gave it a whack, it took off; when it was about to fall, Virgília’s note gave it another whack, and it was again thrown into the air; and the episode of the Passeio Público dealt it another, equally sharp and effective blow. I know that I was not born for these convoluted scenarios. This pulling and thrusting of opposing things made me unbalanced; I wanted to wrap up Quincas Borba, Lobo Neves and Virgília’s note in the same philosophy, and send them as a present to Aristotle. However, our philosopher’s narrative was instructive; I admired above all the talent of observation with which he described the gestation and growth of vice, the inner struggles, the slow capitulations, the use of mud.",19,RO005TR05
6157,1267,"​“Listen,” he remarked; “the first night I spent on the steps of the San Francisco, I slept soundly, as if it were the finest feather bed. Why? Because I gradually moved from the bed with the mattress to the wooden cot, from the bedroom itself to the police station, from the police station to the street ...”",19,RO005TR05
6158,1268,​ He wanted to explain philosophy to me; I asked him not to.,19,RO005TR05
6159,1269,​“I am very distracted today and could not properly attend to you; come later; I’m always at home.”,19,RO005TR05
6160,1270,"Quincas Borba smiled mischievously; Maybe he knew about my affair, but he did not add anything. He only said these last words to me at the door:",19,RO005TR05
6161,1271,"“Come to Humanitism; it is the great bosom of minds, the everlasting sea into which I have dived to bring up the truth. The Greeks tried to find her at the bottom of a well. What a misguided strategy! So small-minded! But that’s why they never got hold of it. Greeks, sub-Greeks, anti-Greeks, the whole long series of men bent over the well, to see the truth come out, which was not there. They wore out ropes and buckets; A few of the most intrepid went to the bottom and brought up a frog. I went straight to the sea. Come to Humanitism.”",19,RO005TR05
6162,1272,Chapter 110,19,RO005TR05
6163,1273,31,19,RO005TR05
6164,1274,"​A week later Lobo Neves was appointed provincial president. I clung to the hope that he would refuse, if the decree were again 13; but the date was 31, and this simple transposition of figures purged the diabolical substance from them. How deep are the springs of life!",19,RO005TR05
6165,1275,Chapter 111,19,RO005TR05
6166,1276,The wall,19,RO005TR05
6167,1277,"​Since it’s not my custom to cloak or conceal anything, I will put on this page the matter of the wall. They were about to board. Entering Dona Placida’s house, I saw a folded piece of paper on the table; it was a note from Virgília; she said that she would wait for me at night, at the farm, without fail. And she concluded: “The wall is down on the alley side.”",19,RO005TR05
6168,1278,"​I made a gesture of displeasure. The letter seemed to me unusually audacious, ill-thought-out, even ridiculous. She was not just inviting scandal, she was inviting it in partnership with ridicule. I imagined myself creeping down the alley, finding the low point, leaping over the wall; and when I was about to get over, getting caught by a beat cop, who would haul me to the station. The wall is down! And what if it was down? Naturally Virgília did not know what she did; it was possible she already regretted it. I looked at the paper, crumpled, but inflexible. I had an itch to tear it up, in thirty thousand pieces, and toss them in the wind, as the last spoil of our affair; but I caught myself in time; self-love, the vexation of flight, a sense of ​​fear ... There was no remedy but to go.",19,RO005TR05
6169,1279,​ “Tell her I’m coming.”,19,RO005TR05
6170,1280,“Where?” asked Dona Placida.,19,RO005TR05
6171,1281,“Where she said she’s waiting for me.”,19,RO005TR05
6172,1282,​ “She did not tell me anything.”,19,RO005TR05
6173,1283,“It’s in the note.”,19,RO005TR05
6174,1284,Dona Placida’s eyes widened.,19,RO005TR05
6175,1285,"“But this paper, I found it this morning in this drawer, and I thought ... I had a strange feeling.”",19,RO005TR05
6176,1286,"I reread the paper, looked at it, studied it; it was, in fact, an old note from Virgília, sent at the beginning of our love, arranging a certain meeting in the house, which led me to actually jump the wall, a low and discreet wall. I saved the paper and ... I had a strange feeling.",19,RO005TR05
6177,1287,Chapter 112,19,RO005TR05
6178,1288,The opinion,19,RO005TR05
6179,1289,"​But it was written that this day was to be one of dubious maneuvers. A few hours later, I met Lobo Neves, at Rua do Ouvidor; we talk about the presidency and politics. He took advantage of the first acquaintance who passed us by, and left me after many friendly words. I remember that I was distracted, but I tried to conceal it. It seemed to me then (and I beg the pardon of critics, if my judgment is reckless!) - it seemed to me that he was afraid - not afraid of me, nor of himself, nor of the law, nor of conscience; He was afraid of public opinion.",19,RO005TR05
6180,1290,"I assumed that this anonymous and invisible tribunal, in which each member accuses and judges, was the limit placed on the will of Lobo Neves. Perhaps he no longer loved his wife; and thus it may be that his heart was indifferent whether to indulge her recent behavior. I presumed (and again I urge the good will of the critic!), I presumed that he would be ready to separate himself from his wife, as the reader has separated from many personal relationships; but public opinion, this opinion that would drag his life through the streets, that would open a meticulous inquiry into the case, that would collate one by one all the circumstances, antecedents, inductions, proofs, that would pass the report along through the most distant farms, that terrible opinion, so curious about bedroom matters, prevented the break-up of the family.",19,RO005TR05
6181,1291,,19,RO005TR05
6182,1292,"At the same time it made it impossible for him to confront me. He could not show himself resentful of me, nor did he seek separation from me; he had to simulate the same ignorance of old, and, by deduction, the same feelings.",19,RO005TR05
6183,1293,"​I believe that it cost him; in those days, especially, I saw that it cost him a lot. But time (and here is another point at which I await the indulgence of thinking men!), time constrains our sensibilities, and obliterates the memory of things; if the past nettled him, the distance from the events erased their contours, a shadow of retrospective doubt covered the nakedness of reality; in short, public opinion started to occupy itself with other matters. Their son, growing up, would seek to satisfy his father’s ambitions; he would be the heir to all his affections. Meanwhile, external activity, and public prestige, and afterwards old age, illness, decline, death, a sermon, an obituary, and the book of life would close, without a page stained with blood.",19,RO005TR05
6184,1294,Chapter 113,19,RO005TR05
6185,1295,Glue,19,RO005TR05
